model,dataset,window,horizon,ablation,seed,use_adj,timestamp,mae,std_MAE,rmse,rmse_states,pcc,pcc_states,MAPE,R2,R2_states,Var,Vars,Peak,sim_mat
MSAGAT-Net.loggrowth.quant.attnfix,australia-covid,20,3,none,30,True,20260819_014722,92.0759093212629,231.0705843348656,306.40994909234786,114.7899276099299,0.998250713463545,0.760619690651643,,0.977331167191936,0.4888577288777789,0.9791851951826246,0.5514526842130222,368.7802416494599,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,australia-covid,20,3,none,30,True,20260819_081044,161.07202760469434,413.58955415663326,546.567776459882,199.7426569273012,0.9955105573372992,0.7486335933620116,,0.9278707391782012,0.3026480916409197,0.9337587414588602,0.4846044898216307,655.4065971926407,default
MSTAGAT-Net,australia-covid,20,3,none,42,True,20260209_093805,67.64205169677734,160.953857421875,225.9873993998338,87.45513916015625,0.9982016086578368,,0.000987643841654,0.9876691699028016,-2.3357934951782227,0.98855322599411,0.6033636331558228,259.3197937011719,default
MSAGAT-Net,australia-covid,20,3,none,42,True,20260811_091457,67.64205169677734,160.953857421875,225.9873993998338,87.45513916015625,0.9982016086578368,,,0.9876691699028016,-2.3357934951782227,0.98855322599411,0.6033636331558228,259.3197937011719,default
MSAGAT-Net.loggrowth.quant,australia-covid,20,3,none,42,True,20260814_031452,56.41668642651556,137.52105128702107,203.35227191220483,77.8373865908182,0.9981520426019124,0.7645060216286914,,0.990015611033061,0.5597629723852677,0.9906940702146848,0.6081957983380974,220.80150920263043,default
MSAGAT-Net.loggrowth.quant.attnfix,australia-covid,20,3,none,42,True,20260819_014642,28.22286804040362,63.19153075427726,101.89621044312798,41.7250872915334,0.9993211998869986,0.7547234607674191,,0.9974930856316134,0.606028201610227,0.9976066522418524,0.6247158000103208,103.8810742398103,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,australia-covid,20,3,none,42,True,20260819_081013,26.13353680466701,57.58512026409519,92.79784653466902,38.53933997743763,0.9995783752820993,0.7407775749474295,,0.9979207858109108,0.6124789427028532,0.9980506575295864,0.6259940416152074,95.53009470414231,default
EpiSIG-Net-V3,australia-covid,20,3,none,45,True,20260203_011322,59.24267959594727,136.1598663330078,209.24458625015845,82.2834243774414,0.9976761937141418,0.8214333057403564,0.0039363470859825,0.9883185029029846,-5.13807487487793,0.9889534711837769,0.6793861389160156,241.6236724853516,default
MSAGAT-Net,australia-covid,20,3,none,45,True,20260811_091519,44.84775161743164,98.60277557373048,155.41403245645162,63.16783905029297,0.9988585114479064,,,0.9941681623458862,-3.42677640914917,0.9944892525672911,0.5884666442871094,161.69642639160156,default
MSAGAT-Net.loggrowth.quant,australia-covid,20,3,none,45,True,20260814_031503,33.894706387804554,78.04925509547516,107.79253888701206,43.94859987935671,0.9996472393569418,0.7572118451822258,,0.9971945609591564,0.6142635079526195,0.997419763888704,0.6231455558696728,127.49210687368004,default
MSAGAT-Net.loggrowth.quant.attnfix,australia-covid,20,3,none,45,True,20260819_014812,33.13380312407389,75.8481684513475,128.90929419616336,51.46707871284201,0.9990823687441062,0.7509372240193506,,0.9959877138823854,0.6012012552968937,0.9962062813408604,0.6192555630825483,124.19433026291706,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,australia-covid,20,3,none,45,True,20260819_081123,27.13880605563256,60.33481526055049,97.3293589341351,40.14444170414734,0.9993280556738476,0.7450074754300111,,0.997712763042577,0.6095563011539988,0.9978089214771592,0.627221802419038,100.00178082011364,default
EpiSIG-Net-V3,australia-covid,20,3,none,100,True,20260203_011559,58.83610534667969,130.11642456054688,189.35750744293188,76.60790252685547,0.9984225034713744,,0.0049645481631159,0.9904334545135498,-12.77851104736328,0.9909403324127196,0.7415863275527954,230.906005859375,default
EpiSIG-Net-V3,australia-covid,20,3,none,123,True,20260203_011734,41.17392349243164,89.33863067626953,134.61539543269188,55.33827590942383,0.9991534948349,0.8116441369056702,0.003519969061017,0.995165228843689,-6.678308486938477,0.995415985584259,0.742100715637207,160.32945251464844,default
MSAGAT-Net,australia-covid,20,3,none,123,True,20260811_091530,45.82006072998047,98.25030517578124,194.0637781761449,77.8354721069336,0.9973196983337402,0.7338093742728233,,0.9909068942070008,-7.664320468902588,0.9911725521087646,0.5620410442352295,160.89500427246094,default
MSAGAT-Net.loggrowth.quant,australia-covid,20,3,none,123,True,20260814_031432,18.447655183329648,37.1180950252036,71.45513775512894,31.13605376420944,0.9996234135653032,0.7414224301409298,,0.9987672064437968,0.616840579441128,0.99880963284236,0.6207419986240785,63.38720110831437,default
MSAGAT-Net.loggrowth.quant.attnfix,australia-covid,20,3,none,123,True,20260819_014856,24.53370899500857,52.74340140673805,62.56341080828361,28.070303021495143,0.9997318022345528,0.7377419297533827,,0.9990549293655612,0.6039619689445497,0.9991140339251128,0.6132681779793001,88.49975472026401,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,australia-covid,20,3,none,123,True,20260819_081205,60.42976455024576,147.50962254787925,188.54275784725263,72.92024530558253,0.999415706593166,0.7412917374691921,,0.9914169203131196,0.5605561129155109,0.9921665070532762,0.5903685371744825,237.71798182416845,default
EpiSIG-Net-V3,australia-covid,20,3,none,500,True,20260203_012026,33.729061126708984,73.14344787597656,131.6692782243641,53.32062149047852,0.9988188743591307,0.7981183528900146,0.0024667119141668,0.9953745007514954,-4.1016716957092285,0.9955593347549438,0.7034821510314941,132.091552734375,default
EpiSIG-Net-V3,australia-covid,20,3,none,1000,True,20260203_012302,53.342872619628906,125.94275665283205,184.3201507398201,71.76062774658203,0.9984620809555054,0.8068849742412567,0.0017384410602971,0.9909356832504272,-0.6132140755653381,0.9915842413902284,0.7246053814888,223.3846740722656,default
MSAGAT-Net,australia-covid,20,3,none,1000,True,20260811_091541,59.52139663696289,136.1650390625,212.42624639213017,83.6865234375,0.9978184700012208,,,0.989104688167572,-4.965417861938477,0.9896813035011292,0.5629621744155884,220.87554931640625,default
MSAGAT-Net.loggrowth.quant,australia-covid,20,3,none,1000,True,20260814_031421,135.0508581814356,344.6178283692982,457.1322004045399,168.23786438055112,0.996522951399558,0.7400414565723615,,0.9495446686990742,0.3666929615317047,0.9536561110115246,0.5039399876443946,547.1403387365518,default
MSAGAT-Net.loggrowth.quant.attnfix,australia-covid,20,3,none,1000,True,20260819_014937,21.960522647614457,46.45626298839283,62.24540197403232,27.68294035895127,0.9995382865779576,0.7635472469908443,,0.999064512506402,0.6082236323293241,0.9990645672691344,0.6157804658401214,78.51762782202826,default
