model,dataset,window,horizon,ablation,seed,use_adj,timestamp,mae,std_MAE,rmse,rmse_states,pcc,pcc_states,MAPE,R2,R2_states,Var,Vars,Peak,sim_mat
EpiSIG-Net-V3,nhs_timeseries,20,3,no_agam,1,True,20260204_221236,3.0197787284851074,0.9139358997344972,3.823014939766165,3.673442840576172,0.9967562556266784,0.9926037788391112,1.1708078062611094e-08,0.9910050630569458,0.9801987409591676,0.9930904507637024,0.9849351048469543,2.543322801589966,default
MSAGAT-Net,nhs_timeseries,20,3,no_agam,5,True,20260410_160247,2.21855902671814,0.7455825209617615,2.936721049168593,2.7885658740997314,0.992457926273346,0.9665125608444214,,0.9843754172325134,0.927335560321808,0.9847715497016908,0.929780125617981,0.0,default
MSAGAT-Net,nhs_timeseries,20,3,no_agam,42,True,20260410_202653,2.185041666030884,0.96680748462677,2.981713351343908,2.758330821990967,0.9929555654525756,0.971765398979187,,0.9838930368423462,0.9301061630249025,0.9856382608413696,0.9401959180831908,0.0,default
MSAGAT-Net.loggrowth.quant,nhs_timeseries,20,3,no_agam,42,True,20260819_015913,2.5702600169448213,0.9816465376920612,3.548331770142584,3.323690127890378,0.9913150781944104,0.9637298358201756,,0.9771896965473548,0.8984611985599164,0.979813473132151,0.9119493261268738,0.0,default
EpiSIG-Net-V3,nhs_timeseries,20,3,no_mtfm,1,True,20260204_221951,3.0197787284851074,0.9139358997344972,3.823014939766165,3.673442840576172,0.9967562556266784,0.9926037788391112,1.1708078062611094e-08,0.9910050630569458,0.9801987409591676,0.9930904507637024,0.9849351048469543,2.543322801589966,default
MSAGAT-Net,nhs_timeseries,20,3,no_mtfm,5,True,20260410_160411,3.0463972091674805,1.058355689048767,3.910939445906615,3.720982313156128,0.9863533973693848,0.9369066953659058,,0.9722894430160522,0.8700798749923706,0.9728360176086426,0.8755964040756226,0.0,default
MSAGAT-Net,nhs_timeseries,20,3,no_mtfm,42,True,20260410_202841,6.247481822967529,2.719290971755981,7.709783001924735,7.104879856109619,0.977777361869812,0.951426088809967,,0.8923120498657227,0.488147109746933,0.953853726387024,0.8577135801315308,0.0,default
EpiSIG-Net-V3,nhs_timeseries,20,3,no_pprm,1,True,20260204_222630,3.0197787284851074,0.9139358997344972,3.823014939766165,3.673442840576172,0.9967562556266784,0.9926037788391112,1.1708078062611094e-08,0.9910050630569458,0.9801987409591676,0.9930904507637024,0.9849351048469543,2.543322801589966,default
MSAGAT-Net,nhs_timeseries,20,3,no_pprm,5,True,20260410_160519,4.239785194396973,1.4674783945083618,5.374850958598614,5.101466655731201,0.984063446521759,0.9291728138923644,,0.9476621747016908,0.7524499893188477,0.96659916639328,0.8573814034461975,0.0,default
MSAGAT-Net,nhs_timeseries,20,3,no_pprm,42,True,20260410_203038,2.9160640239715576,1.010029435157776,3.7894073014830703,3.605553388595581,0.9869388341903688,0.9382952451705932,,0.9739848971366882,0.8779290318489075,0.9739973545074464,0.8794776201248169,0.0,default
EpiSIG-Net-V3,nhs_timeseries,20,3,none,1,True,20260204_215954,3.0197787284851074,0.9139358997344972,3.823014939766165,3.673442840576172,0.9967562556266784,0.9926037788391112,1.1708078062611094e-08,0.9910050630569458,0.9801987409591676,0.9930904507637024,0.9849351048469543,2.543322801589966,default
EpiSIG-Net-V3,nhs_timeseries,20,3,none,2,True,20260204_130600,6.510776042938232,3.155167818069458,7.974491459528058,7.273567676544189,0.9940218329429626,0.9901881814002992,2.4361909822800963e-08,0.9608625173568726,0.9299100041389464,0.9849010109901428,0.9802845120429992,3.0336923599243164,default
EpiSIG-Net-V3,nhs_timeseries,20,3,none,3,True,20260204_130802,2.7983410358428955,0.9200493097305298,3.828881885674433,3.65352201461792,0.996715247631073,0.99280446767807,9.296462266661363e-09,0.99097740650177,0.9803115725517272,0.991733193397522,0.9820476770401,2.6913533210754395,default
EpiSIG-Net-V3,nhs_timeseries,20,3,none,4,True,20260204_131006,2.754011869430542,0.972832202911377,3.84049999260204,3.6157009601593018,0.9965385794639589,0.9925791025161744,9.070626916241054e-09,0.9909225702285768,0.9810146689414978,0.991335391998291,0.9819297790527344,2.745253086090088,default
MSAGAT-Net,nhs_timeseries,20,3,none,5,True,20260410_160043,3.9314239025115967,1.4184657335281372,4.893299480567131,4.621365547180176,0.9857137203216552,0.9502983689308168,,0.9566203355789183,0.7884253263473511,0.97159606218338,0.8865591883659363,0.0,default
EpiSIG-Net-V3,nhs_timeseries,20,3,none,6,True,20260204_131621,2.5507848262786865,0.7603997588157654,3.3725602550510785,3.2452545166015625,0.9966411590576172,0.9928721785545348,9.419670377042166e-09,0.9929998517036438,0.9842377305030824,0.99308580160141,0.9847274422645568,2.353988647460937,default
EpiSIG-Net-V3,nhs_timeseries,20,3,none,7,True,20260204_131850,5.376235961914063,2.803135633468628,6.714361984608185,6.040708065032959,0.9950410723686218,0.9931870698928832,2.010819422082477e-08,0.9722542762756348,0.952472984790802,0.988635003566742,0.9861547350883484,2.2254462242126465,default
EpiSIG-Net-V3,nhs_timeseries,20,3,none,8,True,20260204_132105,3.9238436222076416,1.4536453485488892,5.03852876897232,4.7463483810424805,0.9962500333786012,0.9919213056564332,1.4768306577650492e-08,0.9843758940696716,0.9687662124633788,0.9909636378288268,0.9830096960067748,2.538691759109497,default
EpiSIG-Net-V3,nhs_timeseries,20,3,none,9,True,20260204_132230,2.772970676422119,0.7575504779815674,3.615262864555493,3.5039966106414795,0.9963237047195436,0.9918864965438844,9.955387625382173e-09,0.991956114768982,0.9813204407691956,0.9924150109291076,0.98269522190094,2.8043406009674072,default
EpiSIG-Net-V3,nhs_timeseries,20,3,none,10,True,20260204_132531,2.576209783554077,0.696997344493866,3.387152656117632,3.276875257492065,0.9966896176338196,0.9923495054244996,9.347854046382054e-09,0.9929391741752625,0.9835904240608216,0.993171453475952,0.984218955039978,2.2166640758514404,default
MSTAGAT-Net,nhs_timeseries,20,3,none,30,True,20260127_031827,8.444059371948242,4.049469470977783,10.36463171150508,9.438681602478027,0.9870453476905824,0.9889917373657228,3.7469607860884935e-08,0.9338858127593994,0.8819044828414917,0.9740507006645204,0.9685797691345216,4.209630489349365,default
MSAGAT-Net.pprm-multistep,nhs_timeseries,20,3,none,30,True,20260811_024956,3.56085467338562,1.384392023086548,4.473108686860056,4.182522296905518,0.9898477792739868,0.9617146849632264,,0.9637505412101746,0.8306059241294861,0.9790391325950624,0.9199593663215636,0.0,default
MSAGAT-Net.sgate,nhs_timeseries,20,3,none,30,True,20260811_031455,3.781795978546143,1.5862363576889038,4.743576726148778,4.392000675201416,0.9898570775985718,0.9641400575637816,,0.959234356880188,0.8132972717285156,0.9784483313560486,0.9246441125869752,0.0,default
MSAGAT-Net.pprm-multistep.sgate,nhs_timeseries,20,3,none,30,True,20260811_033615,3.134761333465576,1.070980429649353,3.92546506908493,3.731488943099976,0.9893039464950562,0.9592555165290833,,0.9720832705497742,0.8623839020729065,0.978616178035736,0.9092988967895508,0.0,default
MSAGAT-Net.loggrowth,nhs_timeseries,20,3,none,30,True,20260811_044936,1.881041169166565,0.6335049867630005,2.5249150441296084,2.370319366455078,0.9954166412353516,0.9808115363121032,,0.9884501695632936,0.9482330679893494,0.9899742007255554,0.956196129322052,0.0,default
MSAGAT-Net,nhs_timeseries,20,3,none,30,True,20260811_091218,3.469181776046753,1.4315390586853027,4.387233089142494,4.0655198097229,0.9914028644561768,0.9645113348960876,,0.965129017829895,0.8439505696296692,0.980786681175232,0.9297283291816713,0.0,default
MSAGAT-Net.loggrowth.quant,nhs_timeseries,20,3,none,30,True,20260814_032443,1.627419283793435,0.6693535853535914,2.274436470809048,2.0939618894164367,0.9957506064307886,0.9838183784965492,,0.9906280439176134,0.9600906440481758,0.990917137490002,0.9616488099911434,0.0,default
MSAGAT-Net.loggrowth.quant.attnfix,nhs_timeseries,20,3,none,30,True,20260819_012820,2.3016135232598898,0.8808556053766032,3.1835826850081523,2.958138497756978,0.9918649335156036,0.9664216336788,,0.9816382152755634,0.9199141223042818,0.9827259901534098,0.9255707189655888,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,nhs_timeseries,20,3,none,30,True,20260819_075553,2.301881481577469,0.8933974925439663,3.185999199171188,2.957341681081271,0.9924025985575032,0.9684899584527435,,0.9816103294893628,0.9199552620806484,0.9832886966700763,0.928404097570026,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7,nhs_timeseries,20,3,none,30,True,20260820_141329,1.6779824359742337,0.6061814912828437,2.344399870823909,2.182108238104574,0.9955565400128326,0.983222734677338,,0.9900425989133664,0.9559625388226076,0.990571000562986,0.9594614356005392,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7,nhs_timeseries,20,3,none,30,True,20260820_142651,1.5737412779310276,0.6297113663532253,2.1687952699101403,2.014603981915189,0.9957544777256204,0.981981251649538,,0.9914784275992876,0.9624546671781828,0.9914789997888404,0.962659387301154,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72,nhs_timeseries,20,3,none,30,True,20260820_143719,1.6715645822923086,0.6088441674549196,2.304249504461908,2.1482580320178326,0.9952720461725582,0.9802897982082996,,0.9903807407650884,0.9570140324265566,0.9903964604667076,0.957698607359774,0.0,default
MSAGAT-Net.pprm-multistep.sgate,nhs_timeseries,20,3,none,42,True,20260810_221904,3.41239857673645,1.21945321559906,4.301585220182687,4.067539215087891,0.988021731376648,0.9547286033630372,,0.9664772748947144,0.8363236784934998,0.9761674404144288,0.8995456099510193,0.0,default
MSAGAT-Net.pprm-multistep,nhs_timeseries,20,3,none,42,True,20260811_024835,3.163950204849243,1.1047759056091309,3.982058940250067,3.778608560562134,0.989385724067688,0.9568740725517272,,0.9712724685668944,0.8595554232597351,0.9788277745246888,0.9085922837257384,0.0,default
MSAGAT-Net.sgate,nhs_timeseries,20,3,none,42,True,20260811_031338,3.578248977661133,1.306465983390808,4.528175310549097,4.2642598152160645,0.9894866943359376,0.9602932929992676,,0.9628525376319884,0.8203708529472351,0.9789463877677916,0.9151539206504822,0.0,default
MSAGAT-Net.loggrowth,nhs_timeseries,20,3,none,42,True,20260811_042721,1.6216307878494265,0.4609608650207519,2.137324775518433,2.0479960441589355,0.9959536790847778,0.9816856980323792,,0.9917239546775818,0.9604130387306212,0.991896629333496,0.9620487093925476,0.0,default
MSAGAT-Net,nhs_timeseries,20,3,none,42,True,20260811_143719,2.734082698822021,0.8415690660476685,3.4515312279752,3.297865629196167,0.99335777759552,0.970735251903534,,0.9784172773361206,0.8947246670722961,0.9865714311599731,0.9416760206222534,0.0,default
MSAGAT-Net.loggrowth.quant,nhs_timeseries,20,3,none,42,True,20260814_032454,1.6400267328629947,0.5787329361297071,2.2215959104135607,2.077802900358229,0.9958636309020272,0.982742175000656,,0.9910584510590807,0.960179492869859,0.9915306123788102,0.962922873924435,0.0,default
MSAGAT-Net.loggrowth.quant.attnfix,nhs_timeseries,20,3,none,42,True,20260819_012538,1.6275234447416076,0.5886491512831743,2.190315551568984,2.052589551833439,0.995914549296882,0.9822972867578852,,0.9913084747364106,0.9610151252100996,0.991665180682348,0.9630107830462308,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,nhs_timeseries,20,3,none,42,True,20260819_020356,1.6897072451930948,0.599438078162336,2.2646782998959885,2.119993881849692,0.9961671950334104,0.9828025468932104,,0.9907082896985362,0.9585910354356092,0.9916478117886606,0.9633281180164462,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-temp,nhs_timeseries,20,3,none,42,True,20260819_024025,1.605327528995794,0.5238055096219362,2.139193004268589,2.0296690543123543,0.99610166062411,0.9825600320906293,,0.9917094648923208,0.9616924761515276,0.9919760101499518,0.9631259534986488,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-init10,nhs_timeseries,20,3,none,42,True,20260819_024637,1.637648001206178,0.5587232863334014,2.228599124058787,2.091352253752647,0.9961332926972072,0.9832754489256272,,0.9910019886968764,0.959508834818358,0.9917630577745956,0.9634320116438176,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-lrx10,nhs_timeseries,20,3,none,42,True,20260819_065556,1.5735189401427936,0.5113835888525791,2.1285093970814137,2.006766180157148,0.9963176235233666,0.9836364665612974,,0.9917920676720338,0.9626084462536522,0.9922676773399132,0.9650868381558588,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-adjstd,nhs_timeseries,20,3,none,42,True,20260819_070738,1.7255507149605016,0.6291405688802668,2.3487687653055334,2.18785234166201,0.9961961226907184,0.9837488875687496,,0.9900054522047832,0.9560859138853718,0.991312656756328,0.9626648940327766,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-scorenorm,nhs_timeseries,20,3,none,42,True,20260819_071342,1.826729431070524,0.605781898311547,2.435757242291541,2.2995014734959827,0.9954946137430288,0.9791577274894976,,0.989251431502002,0.9511176485957652,0.9901227043462996,0.9556450465794633,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-multgate,nhs_timeseries,20,3,none,42,True,20260819_072256,1.573619395613385,0.5109653852339303,2.12450127696363,2.0016876829446573,0.9961990683731092,0.9835488219911064,,0.9918229506964192,0.9628816287670257,0.9921343096239348,0.9645867471035644,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-rank2,nhs_timeseries,20,3,none,42,True,20260819_073012,1.5586502055882077,0.5902619806382451,2.108460919771311,1.973978189485669,0.9959984832285764,0.9830236828212668,,0.9919459608748428,0.9640301767744532,0.992006910183336,0.964709425988994,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-rank16,nhs_timeseries,20,3,none,42,True,20260819_073530,1.5402926617113952,0.5449358405228584,2.0883147215663214,1.957586704066376,0.996494647815214,0.9846901914567237,,0.9920991371407978,0.9646063845469326,0.9926927827489864,0.9677777536432774,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-adjstd-lrx10,nhs_timeseries,20,3,none,42,True,20260819_074101,1.5565439642950334,0.5084039009053841,2.078731247561479,1.968010665777112,0.996251158127963,0.983369572811079,,0.9921714863659098,0.963956582176256,0.99237853752101,0.9651606450544018,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regent,nhs_timeseries,20,3,none,42,True,20260819_074722,1.6037301737978662,0.5261093727639838,2.140341670696608,2.0191290274628666,0.996273629620035,0.9834618672001704,,0.9917005590889714,0.9621771101052546,0.9922357067229908,0.9649803571751504,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre.renewal,nhs_timeseries,20,3,none,42,True,20260819_081622,1.7892914345905673,0.6615016156911063,2.440787776271871,2.2837431159079005,0.9950440043664378,0.9801497449206036,,0.989206987930866,0.951686321740331,0.9898302293856142,0.9557772142603732,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-renewal_lag0.renewal,nhs_timeseries,20,3,none,42,True,20260819_112026,1.561881659655027,0.5334189980452495,2.141690097826459,2.012423300567048,0.9959696795616648,0.9832710667490704,,0.9916900984072058,0.9622470571837376,0.991872453264025,0.9639347610323392,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre.renewal7,nhs_timeseries,20,3,none,42,True,20260819_113049,1.6754073552959745,0.5409570518683976,2.239567232266443,2.129074036492343,0.9954664948627342,0.9794844411361306,,0.9909132028617657,0.9572423147793288,0.9909382682891182,0.9583698722102,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre.renewal21,nhs_timeseries,20,3,none,42,True,20260819_114023,1.704665876871476,0.7552439590068473,2.3713115918691186,2.1774150354759443,0.99504756563127,0.980593036551574,,0.9898126817883688,0.9565731070941468,0.9901089962909996,0.9587673438398028,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-renewres-renewal_lag0.renewal7,nhs_timeseries,20,3,none,42,True,20260819_115244,1.5096946006666063,0.5165812985468222,2.049793201567734,1.9289404204554248,0.9962053541367092,0.983404368313846,,0.9923879309318144,0.9655451256013668,0.9924115217477062,0.9658682990894658,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-renewres.renewal7,nhs_timeseries,20,3,none,42,True,20260819_120015,1.6943043342420605,0.665136483296085,2.331529048393595,2.145265261348644,0.9962260940372124,0.9834525805301804,,0.9901516316274268,0.9579897647447172,0.9911658461872084,0.9632197687885496,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7,nhs_timeseries,20,3,none,42,True,20260820_021827,1.6322390949925898,0.571489351190912,2.2491817472148616,2.110154789123827,0.9954371310313704,0.9823528178375254,,0.9908350157227724,0.9584437805969674,0.9908812914421354,0.9599918283202218,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal14,nhs_timeseries,20,3,none,42,True,20260820_040505,1.6312608576639118,0.6220977366374965,2.257840796497912,2.106427066266185,0.995888940161812,0.9829014815436836,,0.990764311953786,0.9591291773216862,0.991071192792911,0.9609288779103136,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-renewres.renewal7,nhs_timeseries,20,3,none,42,True,20260820_041431,1.5654957597482138,0.5595051707106438,2.1341397257388803,2.0101407203149355,0.99587453054874,0.9821839307196631,,0.9917485870292836,0.9623029735663114,0.9917634536063336,0.962846383790082,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7,nhs_timeseries,20,3,none,42,True,20260820_092110,1.722951504343144,0.531235018414358,2.3006199661270874,2.197643098165989,0.9954851405211452,0.9797213344225916,,0.9904110204488674,0.9544060266196056,0.9905970574922676,0.9558001959839196,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72,nhs_timeseries,20,3,none,42,True,20260820_102413,1.6735290145740829,0.5335384550573559,2.284537537417356,2.166183915713236,0.9953342652688696,0.9810881375627468,,0.9905446149298146,0.9557507890269916,0.9906494743215276,0.9578584460421286,0.0,default
MSTAGAT-Net,nhs_timeseries,20,3,none,45,True,20260127_031919,7.26134443283081,3.153053045272827,8.571329951854302,7.967645168304443,0.9904831051826476,0.9926638007164,3.1673778266849695e-08,0.95478492975235,0.9057384729385376,0.9801942110061646,0.9748870730400084,5.652341842651367,default
MSAGAT-Net.pprm-multistep,nhs_timeseries,20,3,none,45,True,20260811_025116,2.724612236022949,0.9543882012367249,3.542919221676967,3.373603582382202,0.9885907769203186,0.9462025761604308,,0.9772592186927797,0.8932244181632996,0.9772998094558716,0.8938960433006287,0.0,default
MSAGAT-Net.sgate,nhs_timeseries,20,3,none,45,True,20260811_031608,2.906126976013184,0.9194443821907043,3.665545913610632,3.513571262359619,0.9880666136741638,0.9434735178947448,,0.9756578207015992,0.8833566308021545,0.9760823249816896,0.8886064887046814,0.0,default
MSAGAT-Net.pprm-multistep.sgate,nhs_timeseries,20,3,none,45,True,20260811_033800,2.7071175575256348,0.9318064451217652,3.513146777354433,3.3332340717315674,0.9899778962135316,0.9530020952224731,,0.9776397943496704,0.896233081817627,0.9796144962310792,0.9069578051567078,0.0,default
MSAGAT-Net.loggrowth,nhs_timeseries,20,3,none,45,True,20260811_045025,2.220933675765991,0.7709210515022278,2.9522283898472885,2.796648025512696,0.9929091334342957,0.9676464200019836,,0.9842099547386168,0.927231788635254,0.9852120876312256,0.9323511123657228,0.0,default
MSAGAT-Net,nhs_timeseries,20,3,none,45,True,20260811_091230,2.7042953968048096,0.9253294467926024,3.531377739410402,3.3626158237457275,0.9886819124221802,0.9460821747779846,,0.977407157421112,0.8939699530601501,0.9774180054664612,0.8946508169174194,0.0,default
MSAGAT-Net.loggrowth.quant,nhs_timeseries,20,3,none,45,True,20260814_032505,1.6004018949587062,0.608817050513655,2.1784116530384634,2.026037445248835,0.9958958908400084,0.9826208450042055,,0.9914026911929936,0.9622867993090036,0.991577727275161,0.9632650921980132,0.0,default
MSAGAT-Net.loggrowth.quant.attnfix,nhs_timeseries,20,3,none,45,True,20260819_013026,1.7024595176612294,0.7209600983336919,2.343194710473384,2.1481781104267434,0.995031937713896,0.9796873633394776,,0.9900528336695698,0.9575269976818512,0.99005659706979,0.9584034206204148,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,nhs_timeseries,20,3,none,45,True,20260819_075755,1.6438783147957263,0.6736406318690867,2.292034657140608,2.097040993341872,0.9952729303269992,0.9810740096160464,,0.9904824540164272,0.9598621551429743,0.9904919888582212,0.9600784274317472,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7,nhs_timeseries,20,3,none,45,True,20260820_141625,1.5823286272769723,0.6238720504241331,2.2026378133377045,2.0346315602469085,0.9955961303194312,0.9824030539734264,,0.99121040621063,0.961719345672782,0.9912113938809428,0.962486669094143,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7,nhs_timeseries,20,3,none,45,True,20260820_142923,1.9220076323221515,0.726974764958469,2.7015833303817858,2.4889693414833447,0.9938672801081012,0.975328458377495,,0.9867773239140089,0.9428269731667814,0.987256645836658,0.946087069060473,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72,nhs_timeseries,20,3,none,45,True,20260820_143927,1.8716294179891264,0.9511798040281748,2.5749432729007045,2.3358416056388664,0.9950484798584568,0.9785298111438572,,0.9879879272170108,0.9503997772426888,0.9888547536094556,0.956980780504902,0.0,default
MSTAGAT-Net,nhs_timeseries,20,3,none,123,True,20260127_032005,9.51083278656006,5.574204921722412,11.495201768402724,10.153085708618164,0.9836013317108154,0.99130779504776,3.912279566975485e-08,0.9186757206916808,0.8309534788131714,0.9673014879226683,0.9765081405639648,5.946226596832275,default
MSAGAT-Net,nhs_timeseries,20,3,none,123,True,20260811_091242,3.48706579208374,1.0722092390060425,4.345502979941636,4.174078941345215,0.9846163392066956,0.9315837621688844,,0.965789258480072,0.8321868181228638,0.9688976407051086,0.8597524762153625,0.0,default
MSAGAT-Net.loggrowth.quant,nhs_timeseries,20,3,none,123,True,20260814_032433,2.6077020399016755,1.2048649891443477,3.760237300318711,3.389397926948974,0.9911854207814232,0.9680774806423827,,0.9743838929359212,0.8964071489467906,0.9778146678472824,0.913642696682748,0.0,default
MSAGAT-Net.loggrowth.quant.attnfix,nhs_timeseries,20,3,none,123,True,20260819_013207,2.5050735386580536,1.1406708028756884,3.502864285459187,3.182461907214815,0.9918909002068176,0.9699283612177356,,0.9777705229405405,0.9081684579501278,0.9806678005568644,0.9227834719526492,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,nhs_timeseries,20,3,none,123,True,20260819_075908,2.783872158976431,1.3164737534600564,3.980342526557034,3.5973036685692947,0.9916114854335794,0.9688306179424336,,0.9712972494396248,0.8831612827170566,0.9770814876688488,0.912121592078916,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7,nhs_timeseries,20,3,none,123,True,20260820_142102,1.611585274421969,0.5729581848648135,2.1578500758040065,2.03432699823835,0.9959566841791548,0.9813674073750496,,0.99156422169261,0.9613866368663252,0.9917150369077374,0.9628218547920104,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7,nhs_timeseries,20,3,none,123,True,20260820_143103,2.991947158707301,1.036909381296451,4.042477259024512,3.808733816812747,0.9865406138360616,0.946151249295743,,0.9703941322823212,0.8628733076228474,0.972557301997154,0.8798298235955185,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72,nhs_timeseries,20,3,none,123,True,20260820_144110,3.726082459555944,1.534299388866891,5.307089586081453,4.857531720815085,0.9838153380142114,0.9430879642181142,,0.9489735375199828,0.7832909731182045,0.9587295427167116,0.8359930531111955,0.0,default
MSTAGAT-Net,nhs_timeseries,20,3,none,1000,True,20260127_032033,6.62894868850708,3.028780698776245,8.154580131682037,7.549433708190918,0.9921857118606568,0.989067554473877,2.706352830728065e-08,0.959074854850769,0.9185968041419984,0.9824662208557128,0.9753026962280272,3.5449817180633545,default
MSAGAT-Net,nhs_timeseries,20,3,none,1000,True,20260811_091253,2.620504379272461,0.993711531162262,3.5220717259240635,3.303695678710937,0.9894741773605348,0.9549552202224731,,0.977526068687439,0.8986773490905762,0.9790244102478028,0.9063265919685364,0.0,default
MSAGAT-Net.loggrowth.quant,nhs_timeseries,20,3,none,1000,True,20260814_032422,1.5830125613204975,0.6564386133734861,2.159357770294808,1.9965997963121247,0.9958069064337544,0.9826185866389548,,0.9915524293814844,0.9634755379491168,0.9916220587610568,0.9641923691865554,0.0,default
MSAGAT-Net.loggrowth.quant.attnfix,nhs_timeseries,20,3,none,1000,True,20260819_013409,1.663360618774356,0.7429244052191123,2.2848119527070474,2.0932406567778963,0.9955385795647986,0.9811451253951428,,0.990542343259486,0.9599019841003296,0.9909558755479442,0.9622329508877412,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,nhs_timeseries,20,3,none,1000,True,20260819_080104,1.6199949395152349,0.6658237428621455,2.2121486385201705,2.046464549107932,0.9956884625488523,0.9813576241583708,,0.991134336717308,0.9614831606164198,0.9912372603235028,0.9626178381346004,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7,nhs_timeseries,20,3,none,1000,True,20260820_142311,1.6185306881012578,0.5606543292846775,2.208345172961009,2.073781366287803,0.9955915381138428,0.9814745281699364,,0.9911647969276728,0.9598699137628844,0.9911791537886288,0.9614617608253522,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7,nhs_timeseries,20,3,none,1000,True,20260820_143405,1.766023336794504,0.7995215479972756,2.4929790485120176,2.2619332325203403,0.9947363264623398,0.9779271456612358,,0.9887404798968658,0.9532621274616532,0.989194589043848,0.9560882186392626,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72,nhs_timeseries,20,3,none,1000,True,20260820_144413,1.796626083820416,0.7915264731948238,2.517809062788529,2.2819011585564604,0.9944509828470028,0.9768196361548354,,0.988515073814436,0.9524935319919522,0.9887312315606294,0.9540606878769496,0.0,default
EpiSIG-Net-V3,nhs_timeseries,20,7,no_agam,1,True,20260204_221616,6.427160263061523,2.519739151000977,9.29669856056313,8.723649024963379,0.9780269861221312,0.9633302092552184,1.896237300513804e-08,0.9468082189559937,0.892285168170929,0.94776451587677,0.8975830674171448,7.011439323425293,default
MSAGAT-Net,nhs_timeseries,20,7,no_agam,5,True,20260410_160330,4.682601451873779,1.7258325815200806,6.273327134089121,5.949588775634766,0.9643818140029908,0.8558991551399231,,0.9287018179893494,0.6713228225708008,0.9294752478599548,0.6825446486473083,0.0,default
MSAGAT-Net,nhs_timeseries,20,7,no_agam,42,True,20260410_202739,4.696629524230957,1.8374757766723635,6.316996266699554,5.901847362518311,0.96419495344162,0.8383930921554565,,0.927705705165863,0.6787027716636658,0.9283269643783568,0.6896763443946838,0.0,default
MSAGAT-Net.loggrowth.quant,nhs_timeseries,20,7,no_agam,42,True,20260819_020014,4.861907850383095,1.856964115806914,6.744516774315378,6.358195064848641,0.9645335650011398,0.8740434394431461,,0.9175891674303246,0.6270253292877088,0.9198539063556116,0.6397895971404164,0.0,default
EpiSIG-Net-V3,nhs_timeseries,20,7,no_mtfm,1,True,20260204_222250,6.427160263061523,2.519739151000977,9.29669856056313,8.723649024963379,0.9780269861221312,0.9633302092552184,1.896237300513804e-08,0.9468082189559937,0.892285168170929,0.94776451587677,0.8975830674171448,7.011439323425293,default
